"","Country","Product","Month","Quantity"
"5457","Italy","RadiantRinse Color Protector","Nov2004",1410
"5458","Italy","RadiantRose Glass Cleaner","Nov2004",1272
"5459","Italy","RadiantRover Pet Conditioner","Nov2004",2113
"5460","Italy","Refreshing Rose Body Oil","Nov2004",1234
"5461","Italy","SilkSmooth Conditioner","Nov2004",883
"5462","Italy","SilkySkin Baby Cream","Nov2004",728
"5463","Italy","SilkySkin Baby Moisturizer","Nov2004",1138
"5464","Italy","SilkySkin Moisturizing Cream","Nov2004",612
"5465","Italy","SkinSational Moisturizer","Nov2004",1886
"5466","Italy","SmellSational Baby Room Spray","Nov2004",722
"5467","Italy","SmellSational Intimate Spray","Nov2004",1749
"5468","Italy","SmellSational Pet Deodorizer","Nov2004",846
"5469","Italy","SmileSavvy Tooth Whitening Kit","Nov2004",735
"5470","Italy","SmileShield Whitening Strips","Nov2004",671
"5471","Italy","SmilesSoPure Waterpik","Nov2004",1880
"5472","Italy","SmoothOperator Shaving Gel","Nov2004",1017
"5473","Italy","SoftStep Baby Shampoo","Nov2004",802
"5474","Italy","SoftStep Shaving Cream","Nov2004",413
"5475","Italy","SoftStep Shaving Cream for Women","Nov2004",1624
"5476","Italy","SoothingPaws Cat Lotion","Nov2004",1053
"5477","Italy","SoothingSerenity Air Freshener","Nov2004",1113
"5478","Italy","SoothingSerenity Baby Oil","Nov2004",1130
"5479","Italy","SoothingSerenity Baby Rub","Nov2004",1903
"5480","Italy","SoothingSerenity Hand Sanitizer","Nov2004",1855
"5481","Italy","SoothingSerenity Humidifier","Nov2004",1025
"5482","Italy","SoothingSerenity Scalp Treatment","Nov2004",735
"5483","Italy","SoothingSoft Fabric Softener","Nov2004",817
"5484","Italy","SparklingClean All-Purpose Cleaner","Nov2004",1714
"5485","Italy","SunShield SPF 50 Lotion","Nov2004",1578
"5486","Japan","BreathBliss Mints","Nov2004",1862
"5487","Japan","BreatheEasy Inhalant","Nov2004",1177
"5488","Japan","BrightBreeze Baby Sunscreen Stick","Nov2004",1237
"5489","Japan","BrightBreeze Insect Repellent","Nov2004",626
"5490","Japan","BrightBreeze Period Pain Relief","Nov2004",678
"5491","Japan","BrightBreeze Pet Odor Eliminator","Nov2004",570
"5492","Japan","BrightBreeze Whitening Booster","Nov2004",1655
"5493","Japan","BrightBreeze Window Cleaner","Nov2004",1646
"5494","Japan","Brightening Body Wash","Nov2004",1536
"5495","Japan","Calming Creme Relaxant Bath","Nov2004",902
"5496","Japan","CalmingClean Bath Time Wash","Nov2004",703
"5497","Japan","CalmingClean Diaper Rash Cream","Nov2004",1830
"5498","Japan","CalmingClean Dog Brush","Nov2004",1059
"5499","Japan","CleanSkin Acne Treatment","Nov2004",1391
"5500","Japan","CleanSlate Disinfectant Spray","Nov2004",2006
"5501","Japan","CleanSlate Feminine Deodorant","Nov2004",1562
"5502","Japan","CleanSlate Mouthwash","Nov2004",538
"5503","Japan","CleanSlate Stain Remover","Nov2004",1332
"5504","Japan","CleanSmile Floss Picks","Nov2004",1116
"5505","Japan","DailyDazzle Toothpaste","Nov2004",1759
"5506","Japan","DelicateDew Sensitive Wash","Nov2004",1245
"5507","Japan","DentalDefense Toothpaste","Nov2004",2022
"5508","Japan","EasyWash Laundry Detergent","Nov2004",497
"5509","Japan","EasyWash Laundry Detergent for Babies","Nov2004",782
"5510","Japan","EasyWash Pet Laundry Detergent","Nov2004",583
"5511","Japan","FreshFix Mouthwash","Nov2004",1442
"5512","Japan","FreshFusion All-Purpose Cleaner","Nov2004",1920
"5513","Japan","FreshFusion Baby Wipes","Nov2004",683
"5514","Japan","FreshFusion Flea and Tick Spray","Nov2004",1029
"5515","Japan","FreshFusion Mouth Rinse","Nov2004",747
"5516","Japan","FreshStart Toothpaste","Nov2004",1638
"5517","Japan","GentleGlow Baby Face Wash","Nov2004",2107
"5518","Japan","GentleGlow Dish Soap","Nov2004",746
"5519","Japan","GentleGlow Face Cleanser","Nov2004",1314
"5520","Japan","GentleGlow Face Lotion","Nov2004",1323
"5521","Japan","GentleGlow Pet Grooming Kit","Nov2004",364
"5522","Japan","LittleLullaby Diaper Liners","Nov2004",535
"5523","Japan","LuminousLip Care","Nov2004",838
"5524","Russia","BrightBreeze Baby Sunscreen Stick","Nov2004",1330
"5525","Russia","BrightBreeze Insect Repellent","Nov2004",1719
"5526","Russia","BrightBreeze Period Pain Relief","Nov2004",2015
"5527","Russia","BrightBreeze Pet Odor Eliminator","Nov2004",547
"5528","Russia","BrightBreeze Whitening Booster","Nov2004",1220
"5529","Russia","BrightBreeze Window Cleaner","Nov2004",2008
"5530","Russia","Brightening Body Wash","Nov2004",1172
"5531","Russia","BriteBite Toothbrush","Nov2004",1899
"5532","Russia","Calming Creme Relaxant Bath","Nov2004",996
"5533","Russia","CalmingClean Bath Time Wash","Nov2004",1109
"5534","Russia","CalmingClean Diaper Rash Cream","Nov2004",983
"5535","Russia","CalmingClean Dog Brush","Nov2004",1083
"5536","Russia","CalmingClean Trash Bags","Nov2004",1482
"5537","Russia","CleanSkin Acne Treatment","Nov2004",444
"5538","Russia","CleanSlate Disinfectant Spray","Nov2004",606
"5539","Russia","CleanSlate Feminine Deodorant","Nov2004",843
"5540","Russia","CleanSlate Mouthwash","Nov2004",857
"5541","Russia","CleanSlate Stain Remover","Nov2004",1039
"5542","Russia","CleanSmile Floss Picks","Nov2004",723
"5543","Russia","DailyDazzle Toothpaste","Nov2004",766
"5544","Russia","DelicateDew Sensitive Wash","Nov2004",1917
"5545","Russia","DentalDefense Toothpaste","Nov2004",1962
"5546","Russia","EasyWash Laundry Detergent","Nov2004",880
"5547","Russia","EasyWash Laundry Detergent for Babies","Nov2004",872
"5548","Russia","EasyWash Laundry Detergent for Delicates","Nov2004",379
"5549","Russia","EasyWash Pet Laundry Detergent","Nov2004",424
"5550","Russia","FreshFix Mouthwash","Nov2004",968
"5551","Russia","FreshFold Fabric Refresher","Nov2004",972
"5552","Russia","FreshFusion All-Purpose Cleaner","Nov2004",1836
"5553","Russia","FreshFusion Baby Wipes","Nov2004",1019
"5554","Russia","FreshFusion Detergent","Nov2004",951
"5555","Russia","FreshFusion Diaper Rash Remedy","Nov2004",1739
"5556","Russia","FreshFusion Hair Mask","Nov2004",1298
"5557","Russia","FreshFusion Mouth Rinse","Nov2004",1629
"5558","Russia","GentleGlow Baby Face Wash","Nov2004",835
"5559","Russia","GentleGlow Dish Soap","Nov2004",589
"5560","Russia","GentleGlow Face Cleanser","Nov2004",1977
"5561","Russia","GentleGlow Face Lotion","Nov2004",1174
"5562","Russia","GentleGlow Pet Grooming Kit","Nov2004",1813
"5563","Russia","HydraHydrate Hand Cream","Nov2004",1548
"5564","Russia","Hydrating Honey Body Lotion","Nov2004",812
"5565","Russia","HydratingHoney Pet Wipes","Nov2004",1058
"5566","Russia","LittleLullaby Diaper Cream","Nov2004",886
"5567","Russia","LittleLullaby Diaper Liners","Nov2004",1986
"5568","Russia","LuminousLip Care","Nov2004",2060
"5569","Russia","LuminousLocks Shampoo","Nov2004",1472
"5570","Russia","MorningMint","Nov2004",844
"5571","Russia","MorningMist Deodorant","Nov2004",939
"5572","Russia","OralEase Gel","Nov2004",2016
"5573","Russia","OralEase Plus Toothbrush","Nov2004",1342
"5574","Russia","PurePaw Dog Shampoo","Nov2004",482
"5575","Russia","PurePore Baby Lotion","Nov2004",1495
"5576","Russia","PurePore Baby Skincare Set","Nov2004",957
"5577","Russia","PurePore Sanitary Belt","Nov2004",720
"5578","Russia","PurePore Toner","Nov2004",986
"5579","Russia","RadiantRinse Color Protector","Nov2004",1390
"5580","Russia","RadiantRose Baby Massage Oil","Nov2004",918
"5581","Russia","RadiantRose Face Mask","Nov2004",608
"5582","Russia","RadiantRose Glass Cleaner","Nov2004",312
"5583","Russia","RadiantRose Hair Serum","Nov2004",1177
"5584","Russia","Refreshing Rose Body Oil","Nov2004",743
"5585","Russia","SilkSmooth Conditioner","Nov2004",1203
"5586","Russia","SilkSmooth Exfoliating Scrub","Nov2004",784
"5587","Russia","SilkySkin Baby Cream","Nov2004",1063
"5588","Russia","SilkySkin Baby Moisturizer","Nov2004",1017
"5589","Russia","SilkySkin Moisturizing Cream","Nov2004",1061
"5590","Russia","SmellSational Baby Room Spray","Nov2004",1523
"5591","Russia","SmellSational Intimate Spray","Nov2004",718
"5592","Russia","SmellSational Odor Eliminator","Nov2004",827
"5593","Russia","SmileSavvy Tooth Whitening Kit","Nov2004",1929
"5594","Russia","SmileShield Whitening Strips","Nov2004",1241
"5595","Russia","SmilesSoPure Waterpik","Nov2004",1000
"5596","Russia","SmoothOperator Shaving Gel","Nov2004",1307
"5597","Russia","SoftStep Baby Shampoo","Nov2004",764
"5598","Russia","SoftStep Shaving Cream","Nov2004",1774
"5599","Russia","SoftStep Shaving Cream for Women","Nov2004",761
"5600","Russia","SoothingPaws Cat Lotion","Nov2004",1045
"5601","Russia","SoothingSerenity Air Freshener","Nov2004",1060
"5602","Russia","SoothingSerenity Baby Oil","Nov2004",1261
"5603","Russia","SoothingSerenity Baby Rub","Nov2004",929
"5604","Russia","SoothingSerenity Hand Sanitizer","Nov2004",643
"5605","Russia","SoothingSerenity Humidifier","Nov2004",680
"5606","Russia","SoothingSerenity Scalp Treatment","Nov2004",1605
"5607","Russia","SoothingSoft Fabric Softener","Nov2004",869
"5608","Russia","SparklingClean All-Purpose Cleaner","Nov2004",942
"5609","Russia","SparklingGlow Toothpaste","Nov2004",1480
"5610","Russia","SparklingSmile Water Flosser","Nov2004",555
"5611","Russia","SunShield SPF 50 Lotion","Nov2004",847
"5612","South Africa","BreatheEasy Inhalant","Nov2004",1730
"5613","South Africa","BrightBreeze Baby Sunscreen Stick","Nov2004",1474
"5614","South Africa","Brightening Body Wash","Nov2004",698
"5615","South Africa","EasyWash Laundry Detergent for Delicates","Nov2004",468
"5616","South Africa","EasyWash Pet Laundry Detergent","Nov2004",1452
"5617","South Africa","GentleGlow Baby Sunscreen","Nov2004",1626
"5618","South Africa","SilkSmooth Conditioner","Nov2004",1428
"5619","South Africa","SilkSmooth Exfoliating Scrub","Nov2004",3936
"5620","South Africa","SmoothOperator Shaving Gel","Nov2004",1756
"5621","United Kingdom","BreatheEasy Inhalant","Nov2004",1526
"5622","United Kingdom","BrightBreeze Baby Sunscreen Stick","Nov2004",1423
"5623","United Kingdom","BrightBreeze Insect Repellent","Nov2004",752
"5624","United Kingdom","BrightBreeze Period Pain Relief","Nov2004",1356
"5625","United Kingdom","BrightBreeze Pet Odor Eliminator","Nov2004",639
"5626","United Kingdom","BrightBreeze Whitening Booster","Nov2004",605
"5627","United Kingdom","BrightBreeze Window Cleaner","Nov2004",507
"5628","United Kingdom","Brightening Body Wash","Nov2004",941
"5629","United Kingdom","BriteBite Toothbrush","Nov2004",1769
"5630","United Kingdom","Calming Creme Relaxant Bath","Nov2004",532
"5631","United Kingdom","CalmingClean Bath Time Wash","Nov2004",947
"5632","United Kingdom","CalmingClean Diaper Rash Cream","Nov2004",1668
"5633","United Kingdom","CalmingClean Dog Brush","Nov2004",730
"5634","United Kingdom","CleanSkin Acne Treatment","Nov2004",1518
"5635","United Kingdom","CleanSlate Disinfectant Spray","Nov2004",735
"5636","United Kingdom","CleanSlate Feminine Deodorant","Nov2004",1920
"5637","United Kingdom","CleanSlate Mouthwash","Nov2004",1760
"5638","United Kingdom","CleanSlate Stain Remover","Nov2004",1990
"5639","United Kingdom","CleanSmile Floss Picks","Nov2004",1033
"5640","United Kingdom","DailyDazzle Toothpaste","Nov2004",472
"5641","United Kingdom","DelicateDew Sensitive Wash","Nov2004",1524
"5642","United Kingdom","DentalDefense Toothpaste","Nov2004",732
"5643","United Kingdom","EasyWash Laundry Detergent","Nov2004",1139
"5644","United Kingdom","EasyWash Laundry Detergent for Babies","Nov2004",874
"5645","United Kingdom","EasyWash Laundry Detergent for Delicates","Nov2004",1495
"5646","United Kingdom","EasyWash Pet Laundry Detergent","Nov2004",1015
"5647","United Kingdom","Exfoliating Essentials Scrub","Nov2004",745
"5648","United Kingdom","FreshFix Mouthwash","Nov2004",782
"5649","United Kingdom","FreshFold Fabric Refresher","Nov2004",759
"5650","United Kingdom","FreshFusion All-Purpose Cleaner","Nov2004",1189
"5651","United Kingdom","FreshFusion Baby Wipes","Nov2004",885
"5652","United Kingdom","FreshFusion Detergent","Nov2004",1557
"5653","United Kingdom","FreshFusion Diaper Rash Remedy","Nov2004",1809
"5654","United Kingdom","FreshFusion Flea and Tick Spray","Nov2004",605
"5655","United Kingdom","FreshFusion Mouth Rinse","Nov2004",873
"5656","United Kingdom","FreshStart Toothpaste","Nov2004",949
"5657","United Kingdom","GentleGlow Baby Face Wash","Nov2004",715
"5658","United Kingdom","GentleGlow Baby Sunscreen","Nov2004",626
"5659","United Kingdom","GentleGlow Dish Soap","Nov2004",1282
"5660","United Kingdom","GentleGlow Face Cleanser","Nov2004",1848
"5661","United Kingdom","GentleGlow Face Lotion","Nov2004",592
"5662","United Kingdom","GentleGlow Pet Grooming Kit","Nov2004",559
"5663","United Kingdom","HydraHydrate Hand Cream","Nov2004",787
"5664","United Kingdom","Hydrating Honey Body Lotion","Nov2004",1827
"5665","United Kingdom","HydratingHoney Pet Wipes","Nov2004",1128
"5666","United Kingdom","LittleLullaby Diaper Cream","Nov2004",358
"5667","United Kingdom","LittleLullaby Diaper Liners","Nov2004",723
"5668","United Kingdom","LuminousLip Care","Nov2004",1968
"5669","United Kingdom","LuminousLocks Shampoo","Nov2004",1799
"5670","United Kingdom","MorningBreeze Gum Care","Nov2004",675
"5671","United Kingdom","MorningMint","Nov2004",358
"5672","South Africa","FreshFusion All-Purpose Cleaner","Nov2004",261
"5673","South Africa","FreshFusion Detergent","Nov2004",554
"5674","South Africa","FreshFusion Diaper Rash Remedy","Nov2004",536
"5675","South Africa","FreshFusion Hair Mask","Nov2004",1824
"5676","South Africa","FreshFusion Mouth Rinse","Nov2004",700
"5677","South Africa","FreshStart Toothpaste","Nov2004",906
"5678","South Africa","GentleGlow Baby Face Wash","Nov2004",1679
"5679","South Africa","GentleGlow Dish Soap","Nov2004",498
"5680","South Africa","GentleGlow Face Cleanser","Nov2004",690
"5681","South Africa","GentleGlow Face Lotion","Nov2004",1297
"5682","South Africa","GentleGlow Pet Grooming Kit","Nov2004",1795
"5683","South Africa","HydraHydrate Hand Cream","Nov2004",821
"5684","South Africa","Hydrating Honey Body Lotion","Nov2004",1985
"5685","South Africa","LittleLullaby Diaper Cream","Nov2004",1066
"5686","South Africa","LittleLullaby Diaper Liners","Nov2004",1889
"5687","South Africa","LuminousLip Care","Nov2004",208
"5688","South Africa","LuminousLocks Shampoo","Nov2004",615
"5689","South Africa","MorningBreeze Gum Care","Nov2004",1312
"5690","South Africa","MorningMist Deodorant","Nov2004",353
"5691","South Africa","OralEase Gel","Nov2004",955
"5692","South Africa","OralEase Plus Toothbrush","Nov2004",1426
"5693","South Africa","PurePaw Dog Shampoo","Nov2004",660
"5694","South Africa","PurePore Baby Lotion","Nov2004",1084
"5695","South Africa","PurePore Baby Skincare Set","Nov2004",569
"5696","South Africa","PurePore Insect Repellent Spray","Nov2004",678
"5697","South Africa","PurePore Sanitary Belt","Nov2004",1273
"5698","South Africa","PurePore Toner","Nov2004",1616
"5699","South Africa","Purezza Body Wash","Nov2004",814
"5700","South Africa","RadiantRinse Color Protector","Nov2004",1552
"5701","South Africa","RadiantRose Baby Massage Oil","Nov2004",1402
"5702","South Africa","RadiantRose Face Mask","Nov2004",900
"5703","South Africa","RadiantRose Glass Cleaner","Nov2004",1971
"5704","South Africa","RadiantRover Pet Conditioner","Nov2004",1901
"5705","South Africa","Refreshing Rose Body Oil","Nov2004",676
"5706","South Africa","SilkySkin Baby Cream","Nov2004",1516
"5707","South Africa","SilkySkin Baby Moisturizer","Nov2004",475
"5708","South Africa","SilkySkin Moisturizing Cream","Nov2004",596
"5709","South Africa","SkinSational Moisturizer","Nov2004",1555
"5710","South Africa","SmellSational Baby Room Spray","Nov2004",1508
"5711","South Africa","SmellSational Intimate Spray","Nov2004",1199
"5712","South Africa","SmellSational Odor Eliminator","Nov2004",227
"5713","South Africa","SmellSational Pet Deodorizer","Nov2004",1176
"5714","South Africa","SmileSavvy Tooth Whitening Kit","Nov2004",1174
"5715","South Africa","SmileShield Whitening Strips","Nov2004",617
"5716","South Africa","SmilesSoPure Waterpik","Nov2004",213
"5717","South Africa","SoftStep Baby Shampoo","Nov2004",1918
"5718","South Africa","SoftStep Shaving Cream","Nov2004",674
"5719","South Africa","SoftStep Shaving Cream for Women","Nov2004",517
"5720","South Africa","SoothingPaws Cat Lotion","Nov2004",663
"5721","South Africa","SoothingSerenity Air Freshener","Nov2004",1499
"5722","South Africa","SoothingSerenity Baby Oil","Nov2004",1754
"5723","South Africa","SoothingSerenity Baby Rub","Nov2004",1338
"5724","South Africa","SoothingSerenity Hand Sanitizer","Nov2004",1605
"5725","South Africa","SoothingSerenity Scalp Treatment","Nov2004",1090
"5726","South Africa","SoothingSoft Fabric Softener","Nov2004",687
"5727","South Africa","SparklingClean All-Purpose Cleaner","Nov2004",257
"5728","South Africa","SparklingSmile Water Flosser","Nov2004",334
"5729","South Africa","SunShield SPF 50 Lotion","Nov2004",144
"5730","Australia","OralEase Gel","Nov2004",1948
"5731","Australia","PurePaw Dog Shampoo","Nov2004",1652
"5732","Australia","PurePore Insect Repellent Spray","Nov2004",1295
"5733","Australia","RadiantRinse Color Protector","Nov2004",1176
"5734","Australia","RadiantRose Hair Serum","Nov2004",1887
"5735","Australia","SkinSational Moisturizer","Nov2004",552
"5736","Australia","SmellSational Intimate Spray","Nov2004",1956
